BTC-USD,ETH-USD,XRP-USD,SOL-USD,BNB-USD
10323.755859375,365.57000732421875,0.24180099368095398,3.2258388996124268,31.058629989624023
10680.837890625,377.26885986328125,0.2463269978761673,3.2691330909729004,31.17864227294922
10796.951171875,364.8392028808594,0.2438499927520752,2.9391210079193115,27.202390670776367
10974.9052734375,365.8122863769531,0.24784700572490692,2.5453989505767822,27.9645938873291
10948.990234375,389.01922607421875,0.25219398736953735,2.891874074935913,26.99312973022461
10944.5859375,384.3645324707031,0.2507070004940033,3.1079399585723877,27.39948081970215
11094.3466796875,385.54437255859375,0.2517159879207611,3.028891086578369,27.25111198425293
10938.271484375,371.0528259277344,0.24674299359321594,2.8709030151367188,26.392133712768555
10462.259765625,341.78607177734375,0.232137992978096,2.7825090885162354,23.267879486083984
10538.4599609375,344.503173828125,0.23341700434684753,2.9155189990997314,24.100740432739258
10246.1865234375,321.1163024902344,0.22122099995613098,2.836756944656372,22.856977462768555
10760.06640625,349.3555908203125,0.23290500044822693,3.1327149868011475,24.61382484436035
10692.716796875,352.1832580566406,0.24192200601100922,3.1886119842529297,24.663387298583984
10750.7236328125,355.48809814453125,0.24216000735759735,3.1347029209136963,26.221181869506836
10775.26953125,357.4385070800781,0.2427549958229065,3.152946949005127,26.199216842651367
10709.65234375,355.159423828125,0.2418619990348816,2.9566779136657715,26.97960662841797
10844.640625,359.75738525390625,0.24317699670791626,2.9464330673217773,28.842979431152344
10784.4912109375,359.9378662109375,0.241784006357193,2.897876024246216,29.290876388549805
10619.4521484375,353.2059020996094,0.2382490038871765,2.861027956008911,27.43197250366211
10575.974609375,346.2389221191406,0.23411700129508972,2.6260828971862793,27.285680770874023
10549.3291015625,346.5220947265625,0.2329380065202713,2.5473029613494873,28.20231056213379
10669.5830078125,352.5790100097656,0.2476850003004074,2.5159950256347656,28.9438533782959
10793.33984375,353.956787109375,0.2508159875869751,2.657644033432007,28.659103393554688
10604.40625,340.81585693359375,0.2453410029411316,2.1762499809265137,27.714527130126953
10668.96875,341.80865478515625,0.248539000749588,2.2917959690093994,27.704835891723633
